session_id,duration,Completed_step1,Completed_step2,Completed_pmt,region_name,region_code,state_code,state_name,zip_code,city_name,lat,lng,state_quadrant,county_name,basket_price,country
773,63917,Y,N,N,East North Central,Midwest,IN,Indiana,46180,Stilesville,39.612844,-86.63017,SW Corner of Indiana,Hendricks County,174,United States
774,119620,Y,N,N,South Atlantic,South,FL,Florida,32566,Gulf Breeze,30.435069,-86.89025,NW Corner of Florida,Santa Rosa County,194,United States
775,86131,N,N,N,South Atlantic,South,SC,South Carolina,29661,Marietta,35.048312,-82.52726,NW Corner of South Carolina,Greenville County,166,United States
776,91777,Y,Y,N,South Atlantic,South,MD,Maryland,21677,Woolford,38.510494,-76.18219,SE Corner of Maryland,Dorchester County,219,United States
777,74750,Y,N,N,Mountain,West,ID,Idaho,83420,Ashton,44.060947,-111.40548,SE Corner of Idaho,Fremont County,93,United States
778,96008,Y,Y,Y,West North Central,Midwest,IA,Iowa,51541,Henderson,41.137694,-95.39897,SW Corner of Iowa,Mills County,43,United States
779,254394,Y,Y,N,Pacific,West,CA,California,94531,Antioch,37.920852,-121.723919,NW Corner of California,Contra Costa County,193,United States
780,270345,Y,N,N,Pacific,West,OR,Oregon,97389,Tangent,44.538801,-123.09787,NW Corner of Oregon,Linn County,32,United States
781,248846,Y,Y,Y,Mid-Atlantic,Northeast,PA,Pennsylvania,16210,Adrian,40.885328,-79.52058,SW Corner of Pennsylvania,Armstrong County,104,United States
782,281637,Y,Y,Y,West North Central,Midwest,ND,North Dakota,58333,Sykeston,47.580254,-99.65457,NE Corner of North Dakota,Unknown County,203,United States
783,57916,Y,N,N,West North Central,Midwest,MN,Minnesota,56535,Erskine,47.666426,-96.03701,NW Corner of Minnesota,Polk County,130,United States
784,248804,Y,Y,Y,West South Central,South,LA,Louisiana,70831,Baton Rouge,30.51589,-91.080373,SE Corner of Louisiana,East Baton Rouge Parish,168,United States
785,82870,Y,Y,N,Mid-Atlantic,Northeast,PA,Pennsylvania,18614,Dushore,41.501249,-76.38889,NE Corner of Pennsylvania,Sullivan County,229,United States
786,208907,N,N,N,East North Central,Midwest,IN,Indiana,47670,Princeton,38.34841,-87.57478,SW Corner of Indiana,Gibson County,167,United States
787,25909,Y,Y,Y,South Atlantic,South,MD,Maryland,20637,Hughesville,38.523408,-76.75435,SE Corner of Maryland,Charles County,121,United States
788,204262,Y,Y,Y,South Atlantic,South,WV,West Virginia,26257,Coalton,38.916124,-80.00221,SE Corner of West Virginia,Randolph County,202,United States
789,249010,Y,N,N,South Atlantic,South,FL,Florida,33509,Brandon,28.119579,-82.451959,NE Corner of Florida,Hillsborough County,50,United States
790,178413,N,N,N,South Atlantic,South,VA,Virginia,24512,Lynchburg,37.242503,-79.109789,SE Corner of Virginia,Lynchburg City,184,United States
791,226998,Y,N,N,West South Central,South,OK,Oklahoma,73741,Helena,36.557263,-98.27451,NE Corner of Oklahoma,Alfalfa County,71,United States
792,46696,Y,N,N,South Atlantic,South,NC,North Carolina,27376,West End,35.248989,-79.54383,NE Corner of North Carolina,Moore County,183,United States
793,274613,Y,Y,Y,South Atlantic,South,GA,Georgia,31321,Pembroke,32.163245,-81.64211,SE Corner of Georgia,Bryan County,41,United States
794,9913,Y,Y,N,East North Central,Midwest,IN,Indiana,46068,Sharpsville,40.378829,-86.09362,NE Corner of Indiana,Tipton County,141,United States
795,5825,N,N,N,South Atlantic,South,FL,Florida,32456,Port Saint Joe,29.846517,-85.32792,NW Corner of Florida,Gulf County,44,United States
796,249067,N,N,N,Mountain,West,NV,Nevada,89012,Henderson,36.017578,-115.05438,SE Corner of Nevada,Clark County,44,United States
797,203950,Y,Y,Y,East North Central,Midwest,MI,Michigan,48434,Forestville,43.66139,-82.60984,SE Corner of Michigan,Sanilac County,104,United States
798,77024,Y,N,N,Mid-Atlantic,Northeast,PA,Pennsylvania,18465,Thompson,41.839349,-75.50841,NE Corner of Pennsylvania,Susquehanna County,33,United States
799,107261,Y,Y,N,East North Central,Midwest,IN,Indiana,46222,Indianapolis,39.786793,-86.21093,SE Corner of Indiana,Marion County,21,United States
800,99757,Y,N,N,Mountain,West,WY,Wyoming,82936,Lontetree,41.081086,-110.22391,SW Corner of Wyoming,Uinta County,41,United States
801,242130,N,N,N,West North Central,Midwest,KS,Kansas,66070,Ozawkie,39.201834,-95.44963,NE Corner of Kansas,Jefferson County,207,United States
802,3419,Y,N,N,New England,Northeast,MA,Massachusetts,01757,Milford,42.149176,-71.52149,NE Corner of Massachusetts,Worcester County,230,United States
803,180744,Y,Y,N,East North Central,Midwest,MI,Michigan,48444,Imlay City,43.038967,-83.06067,SE Corner of Michigan,Lapeer County,179,United States
804,52176,Y,Y,N,East North Central,Midwest,OH,Ohio,43802,Adamsville,40.090643,-81.86556,SE Corner of Ohio,Muskingum County,178,United States
805,265810,Y,Y,Y,South Atlantic,South,DC,Washington DC,20420,Washington,38.903461,-77.027648,NW Corner of Washington DC,District of Columbia,236,United States
806,263778,Y,N,N,East North Central,Midwest,IL,Illinois,62481,Yale,39.122158,-88.01982,SE Corner of Illinois,Jasper County,209,United States
807,126145,N,N,N,South Atlantic,South,NC,North Carolina,27879,Simpson,35.567478,-77.280169,NE Corner of North Carolina,Pitt County,108,United States
808,132011,Y,N,N,South Atlantic,South,GA,Georgia,30172,Shannon,34.333308,-85.233721,NW Corner of Georgia,Floyd County,21,United States
809,176805,Y,Y,Y,Mountain,West,NV,Nevada,89020,Amargosa Valley,36.52513,-116.46173,SE Corner of Nevada,Nye County,155,United States
810,101714,Y,Y,N,Mountain,West,UT,Utah,84664,Mapleton,40.123394,-111.56665,NW Corner of Utah,Utah County,224,United States
811,259885,N,N,N,South Atlantic,South,FL,Florida,32204,Jacksonville,30.323806,-81.68174,NE Corner of Florida,Duval County,194,United States
812,80893,N,N,N,West North Central,Midwest,MN,Minnesota,56484,Walker,47.099774,-94.53347,NW Corner of Minnesota,Cass County,78,United States
813,206360,Y,N,N,East North Central,Midwest,WI,Wisconsin,54744,Hillsdale,45.319786,-91.881754,NW Corner of Wisconsin,Unknown County,34,United States
814,616,Y,N,N,Pacific,West,WA,Washington,98815,Cashmere,47.522546,-120.48966,NE Corner of Washington,Chelan County,12,United States
815,28828,Y,N,N,South Atlantic,South,DC,Washington DC,20088,Washington,38.893311,-77.014647,SW Corner of Washington DC,District of Columbia,60,United States
816,97615,N,N,N,Mid-Atlantic,Northeast,PA,Pennsylvania,19353,Lionville,40.013158,-75.499046,SE Corner of Pennsylvania,Chester County,246,United States
817,153826,Y,Y,Y,Mountain,West,UT,Utah,84150,Salt Lake City,40.668068,-111.908297,NW Corner of Utah,Salt Lake County,196,United States
818,104127,Y,Y,N,East South Central,South,TN,Tennessee,37056,Dickson,36.146949,-87.352971,NW Corner of Tennessee,Dickson County,5,United States
819,138881,Y,Y,N,South Atlantic,South,FL,Florida,32343,Midway,30.494878,-84.46259,NW Corner of Florida,Gadsden County,140,United States
820,267567,N,N,N,East South Central,South,KY,Kentucky,40593,Lexington,38.028269,-84.471505,NE Corner of Kentucky,Unknown County,30,United States
821,105658,Y,N,N,New England,Northeast,ME,Maine,04001,Acton,43.548123,-70.93189,SW Corner of Maine,York County,112,United States
822,77774,Y,Y,N,Pacific,West,CA,California,91730,Rancho Cucamonga,34.104555,-117.58734,SE Corner of California,San Bernardino County,128,United States
823,94970,Y,Y,N,Pacific,West,CA,California,91426,Encino,33.786594,-118.298662,SE Corner of California,Los Angeles County,38,United States
824,250151,N,N,N,East North Central,Midwest,OH,Ohio,45685,Thurman,38.915013,-82.45326,SE Corner of Ohio,Gallia County,191,United States
825,155236,Y,Y,N,West North Central,Midwest,MO,Missouri,63785,Whitewater,37.265867,-89.82401,SE Corner of Missouri,Cape Girardeau County,25,United States
826,254821,N,N,N,Pacific,West,CA,California,91602,North Hollywood,34.152476,-118.36841,SE Corner of California,Los Angeles County,86,United States
827,37782,Y,Y,Y,Pacific,West,CA,California,95663,Penryn,38.859227,-121.17565,NW Corner of California,Placer County,69,United States
828,136574,Y,Y,N,West North Central,Midwest,MO,Missouri,65636,Diggins,37.277247,-92.877874,SW Corner of Missouri,Webster County,69,United States
829,186453,N,N,N,East North Central,Midwest,IN,Indiana,47809,Terre Haute,39.470986,-87.41107,SW Corner of Indiana,Vigo County,21,United States
830,103582,N,N,N,West North Central,Midwest,NE,Nebraska,68418,Palmyra,40.702467,-96.3845,SE Corner of Nebraska,Otoe County,162,United States
831,24478,N,N,N,New England,Northeast,MA,Massachusetts,02162,Newton,42.331896,-71.25405,NE Corner of Massachusetts,Unknown County,82,United States
832,285336,Y,N,N,South Atlantic,South,FL,Florida,34446,Homosassa,28.746912,-82.53331,NE Corner of Florida,Citrus County,181,United States
833,158920,Y,Y,Y,West South Central,South,TX,Texas,75938,Colmesneil,30.916106,-94.35108,SE Corner of Texas,Tyler County,30,United States
834,161775,Y,Y,N,Mountain,West,CO,Colorado,80130,Lone Tree,39.541571,-104.92152,NE Corner of Colorado,Douglas County,111,United States
835,149144,N,N,N,South Atlantic,South,VA,Virginia,24533,Clifford,37.582488,-78.93618,SE Corner of Virginia,Amherst County,86,United States
836,178053,N,N,N,West South Central,South,LA,Louisiana,70373,Larose,29.535139,-90.44546,SE Corner of Louisiana,Lafourche Parish,21,United States
837,244944,Y,Y,N,South Atlantic,South,VA,Virginia,23642,Virginia Beach,36.843073,-76.154882,SE Corner of Virginia,Unknown County,183,United States
838,125984,Y,Y,N,East North Central,Midwest,OH,Ohio,45043,Middletown,39.440956,-84.575746,SW Corner of Ohio,Butler County,204,United States
839,263658,Y,Y,Y,West South Central,South,OK,Oklahoma,73432,Coleman,34.252682,-96.43358,SE Corner of Oklahoma,Johnston County,229,United States
840,7395,Y,Y,N,West North Central,Midwest,NE,Nebraska,69001,McCook,40.225039,-100.63052,SW Corner of Nebraska,Red Willow County,152,United States
841,219927,Y,Y,Y,New England,Northeast,NH,New Hampshire,03246,Laconia,43.557153,-71.43842,SE Corner of New Hampshire,Belknap County,120,United States
842,195258,Y,Y,Y,South Atlantic,South,WV,West Virginia,25927,Stanaford,37.748935,-81.224458,SW Corner of West Virginia,Raleigh County,76,United States
843,126848,Y,N,N,Mid-Atlantic,Northeast,NY,New York,13796,Laurens,42.540359,-75.14604,SE Corner of New York,Otsego County,206,United States
844,40392,Y,N,N,South Atlantic,South,FL,Florida,33484,Delray Beach,26.458152,-80.1356,SE Corner of Florida,Palm Beach County,47,United States
845,149976,Y,Y,Y,South Atlantic,South,WV,West Virginia,26407,Mountain,39.198501,-81.068913,NW Corner of West Virginia,Unknown County,29,United States
846,187333,Y,Y,N,East North Central,Midwest,IL,Illinois,61332,Leonore,41.190024,-88.98238,NE Corner of Illinois,La Salle County,8,United States
847,22252,N,N,N,East North Central,Midwest,IN,Indiana,46743,Harlan,41.215338,-84.85575,NE Corner of Indiana,Allen County,36,United States
848,248756,Y,Y,N,South Atlantic,South,FL,Florida,33956,Saint James City,26.536435,-82.0915,SE Corner of Florida,Lee County,50,United States
849,52092,Y,Y,N,Pacific,West,CA,California,95986,Washington,39.340422,-120.79166,NW Corner of California,Nevada County,171,United States
850,276969,Y,N,N,West North Central,Midwest,KS,Kansas,67401,Salina,38.827875,-97.61553,NE Corner of Kansas,Saline County,5,United States
851,150169,N,N,N,East North Central,Midwest,MI,Michigan,48106,Ann Arbor,42.253502,-83.836571,SE Corner of Michigan,Washtenaw County,211,United States
852,163771,Y,N,N,South Atlantic,South,NC,North Carolina,27546,Lillington,35.396654,-78.83852,NE Corner of North Carolina,Harnett County,217,United States
853,112652,Y,Y,N,East North Central,Midwest,MI,Michigan,48754,Owendale,43.736747,-83.24746,SE Corner of Michigan,Huron County,79,United States
854,31384,Y,Y,Y,Mid-Atlantic,Northeast,NJ,New Jersey,07206,Elizabeth,40.653189,-74.19158,NE Corner of New Jersey,Union County,205,United States
855,17735,Y,N,N,New England,Northeast,VT,Vermont,05761,Pawlet,43.357161,-73.13467,SW Corner of Vermont,Rutland County,5,United States
856,278923,Y,Y,Y,South Atlantic,South,NC,North Carolina,27293,Lexington,35.882943,-80.275963,NW Corner of North Carolina,Davidson County,200,United States
857,191774,N,N,N,Pacific,West,AK,Alaska,99709,Fairbanks,64.854937,-147.87406,NE Corner of Alaska,Fairbanks North Star Borough,108,United States
858,272083,Y,N,N,East North Central,Midwest,IL,Illinois,60031,Gurnee,42.375821,-87.93517,NE Corner of Illinois,Lake County,121,United States
859,265357,Y,Y,Y,Mid-Atlantic,Northeast,PA,Pennsylvania,17210,Amberson,40.171667,-77.661354,SW Corner of Pennsylvania,Franklin County,69,United States
860,171937,Y,Y,Y,South Atlantic,South,DC,Washington DC,20530,Washington,38.897561,-77.026998,SW Corner of Washington DC,District of Columbia,110,United States
861,61066,Y,N,N,Mountain,West,NM,New Mexico,87516,Canones,36.082439,-106.46786,NW Corner of New Mexico,Rio Arriba County,195,United States
862,242673,Y,N,N,Mid-Atlantic,Northeast,NJ,New Jersey,07610,Oradell,40.951348,-74.041234,NE Corner of New Jersey,Unknown County,152,United States
863,195719,Y,Y,Y,West North Central,Midwest,NE,Nebraska,68848,Kearney,40.686053,-99.069318,SE Corner of Nebraska,Buffalo County,182,United States
864,40947,Y,Y,N,East North Central,Midwest,MI,Michigan,48174,Romulus,42.212372,-83.37223,SE Corner of Michigan,Wayne County,123,United States
865,242711,Y,Y,Y,East North Central,Midwest,WI,Wisconsin,54173,Suamico,44.640367,-88.03732,SE Corner of Wisconsin,Brown County,190,United States
866,277992,Y,Y,Y,West South Central,South,TX,Texas,79094,Wayside,34.965329,-101.357838,NW Corner of Texas,Armstrong County,145,United States
867,93156,Y,Y,Y,East South Central,South,MS,Mississippi,39531,Biloxi,30.405831,-88.96219,SE Corner of Mississippi,Harrison County,201,United States
868,168971,Y,Y,N,Mountain,West,CO,Colorado,80836,Stratton,39.29782,-102.59745,NE Corner of Colorado,Kit Carson County,164,United States
869,63501,Y,Y,N,Mountain,West,ID,Idaho,83709,Boise,43.572671,-116.29527,SW Corner of Idaho,Ada County,46,United States
870,178638,Y,Y,N,New England,Northeast,VT,Vermont,05731,Benson,43.687677,-73.291868,SW Corner of Vermont,Rutland County,125,United States
871,178077,N,N,N,West North Central,Midwest,NE,Nebraska,68020,Decatur,41.988034,-96.26545,NE Corner of Nebraska,Burt County,164,United States
872,87805,Y,N,N,East South Central,South,AL,Alabama,35615,Belle Mina,34.774907,-87.030479,NW Corner of Alabama,Limestone County,174,United States
873,76704,Y,Y,N,East North Central,Midwest,WI,Wisconsin,54932,Eldorado,43.830749,-88.6258,SE Corner of Wisconsin,Fond Du Lac County,134,United States
874,42934,N,N,N,East North Central,Midwest,IN,Indiana,47943,Fair Oaks,41.074738,-87.26193,NW Corner of Indiana,Jasper County,163,United States
875,184003,Y,N,N,South Atlantic,South,FL,Florida,33352,Pine Island Ridge,26.094025,-80.273961,SE Corner of Florida,Unknown County,17,United States
876,218868,Y,Y,Y,Pacific,West,OR,Oregon,97304,Salem,44.970181,-123.08033,NW Corner of Oregon,Polk County,31,United States
877,90046,Y,N,N,New England,Northeast,MA,Massachusetts,01803,Burlington,42.506362,-71.20008,NE Corner of Massachusetts,Middlesex County,57,United States
878,88909,Y,N,N,South Atlantic,South,FL,Florida,33815,Lakeland,28.042948,-81.9849,NE Corner of Florida,Polk County,159,United States
879,109500,Y,Y,Y,New England,Northeast,NH,New Hampshire,03589,Mount Washington,44.695648,-71.387387,NE Corner of New Hampshire,Co̦s County,34,United States
880,229693,Y,Y,Y,West North Central,Midwest,IA,Iowa,50057,Columbia,41.185045,-93.1683,SE Corner of Iowa,Marion County,174,United States
881,96986,Y,Y,N,West North Central,Midwest,MN,Minnesota,55577,Maple Plain,45.015914,-93.47188,SW Corner of Minnesota,Wright County,91,United States
882,293031,Y,N,N,West South Central,South,LA,Louisiana,71230,Crowville,32.138935,-91.691899,NW Corner of Louisiana,Franklin Parish,8,United States
883,93686,Y,Y,N,West North Central,Midwest,IA,Iowa,52166,Saint Lucas,43.069086,-91.92847,NE Corner of Iowa,Fayette County,184,United States
884,94088,Y,N,N,East North Central,Midwest,MI,Michigan,48763,Tawas City,44.250144,-83.55805,SE Corner of Michigan,Iosco County,228,United States
885,228189,Y,Y,Y,Mountain,West,CO,Colorado,80542,Mead,40.234505,-104.99747,NE Corner of Colorado,Weld County,84,United States
886,206473,N,N,N,West North Central,Midwest,MO,Missouri,64788,Urich,38.429061,-94.00494,NW Corner of Missouri,Henry County,8,United States
887,200438,Y,Y,Y,Mid-Atlantic,Northeast,PA,Pennsylvania,18938,New Hope,40.354735,-74.99319,SE Corner of Pennsylvania,Bucks County,26,United States
888,114304,Y,Y,N,Mid-Atlantic,Northeast,NY,New York,14812,Beaver Dams,42.286649,-76.9766,SW Corner of New York,Schuyler County,80,United States
889,87343,Y,N,N,Mountain,West,CO,Colorado,80514,Dacono,40.083475,-104.93581,NE Corner of Colorado,Weld County,169,United States
890,208307,Y,Y,Y,West North Central,Midwest,SD,South Dakota,57584,Witten,43.528885,-100.09039,SE Corner of South Dakota,Tripp County,90,United States
891,58139,Y,Y,Y,South Atlantic,South,DC,Washington DC,20444,Washington,38.893311,-77.014647,SW Corner of Washington DC,District of Columbia,160,United States
892,271736,Y,Y,N,South Atlantic,South,NC,North Carolina,28077,High Shoals,35.404772,-81.20268,NW Corner of North Carolina,Gaston County,209,United States
893,6251,Y,Y,Y,Pacific,West,OR,Oregon,97314,Salem,44.965541,-123.006606,NW Corner of Oregon,Marion County,32,United States
894,192777,Y,Y,N,Mid-Atlantic,Northeast,PA,Pennsylvania,18074,Perkiomenville,40.316397,-75.5154,SE Corner of Pennsylvania,Montgomery County,105,United States
895,282839,N,N,N,East South Central,South,TN,Tennessee,37010,Adams,36.569635,-87.10026,NW Corner of Tennessee,Robertson County,205,United States
896,204506,Y,Y,Y,Mid-Atlantic,Northeast,NY,New York,13147,Scipio Center,42.774714,-76.57045,NW Corner of New York,Cayuga County,105,United States
897,42968,Y,Y,Y,Pacific,West,CA,California,95337,Manteca,37.782332,-121.23578,NW Corner of California,San Joaquin County,6,United States
898,275695,Y,Y,N,East North Central,Midwest,OH,Ohio,44188,Cleveland,41.685744,-81.672797,NE Corner of Ohio,Cuyahoga County,186,United States
899,49855,Y,Y,N,South Atlantic,South,SC,South Carolina,29690,Travelers Rest,35.018511,-82.43224,NW Corner of South Carolina,Greenville County,55,United States
900,170812,N,N,N,South Atlantic,South,FL,Florida,34114,Naples,26.020283,-81.63094,SE Corner of Florida,Collier County,224,United States
901,73898,Y,N,N,New England,Northeast,CT,Connecticut,06059,North Canton,41.937513,-72.92017,NW Corner of Connecticut,Hartford County,56,United States
902,206536,N,N,N,West North Central,Midwest,MN,Minnesota,55609,Knife River,46.94939,-91.78525,NE Corner of Minnesota,Lake County,214,United States
903,257890,Y,Y,N,Mid-Atlantic,Northeast,PA,Pennsylvania,17554,Mountville,40.040697,-76.42806,SE Corner of Pennsylvania,Lancaster County,247,United States
904,211847,Y,Y,N,West North Central,Midwest,KS,Kansas,66542,Tecumseh,39.020437,-95.55336,NE Corner of Kansas,Shawnee County,75,United States
905,167332,N,N,N,South Atlantic,South,SC,South Carolina,29229,Columbia,34.139511,-80.88783,NE Corner of South Carolina,Richland County,55,United States
906,168697,Y,N,N,South Atlantic,South,FL,Florida,33181,Miami,25.897372,-80.16048,SE Corner of Florida,Miami-Dade County,194,United States
907,246392,Y,Y,N,West South Central,South,TX,Texas,78140,Nixon,29.292655,-97.76167,SE Corner of Texas,Gonzales County,18,United States
908,243365,N,N,N,West South Central,South,LA,Louisiana,71409,Boyce,31.332031,-92.67485,NW Corner of Louisiana,Rapides Parish,85,United States
909,51373,Y,N,N,South Atlantic,South,DC,Washington DC,20004,Washington,38.895268,-77.0276,SW Corner of Washington DC,District of Columbia,192,United States
910,163195,Y,Y,N,South Atlantic,South,VA,Virginia,22834,Linville,38.544652,-78.86564,NE Corner of Virginia,Rockingham County,212,United States
911,150642,Y,N,N,East South Central,South,AL,Alabama,35453,Cottondale,33.170357,-87.39889,NW Corner of Alabama,Tuscaloosa County,186,United States
912,2277,Y,Y,N,Mountain,West,CO,Colorado,81331,Pleasant View,37.590205,-108.76998,SW Corner of Colorado,Montezuma County,152,United States
913,144013,Y,Y,Y,East North Central,Midwest,WI,Wisconsin,53826,Wauzeka,43.124756,-90.90828,SW Corner of Wisconsin,Crawford County,159,United States
914,117682,Y,N,N,South Atlantic,South,SC,South Carolina,29601,Greenville,34.848301,-82.40578,NW Corner of South Carolina,Greenville County,163,United States
915,32778,Y,Y,N,New England,Northeast,NH,New Hampshire,03253,Meredith,43.644559,-71.50488,SE Corner of New Hampshire,Belknap County,25,United States
916,71472,Y,Y,N,West South Central,South,TX,Texas,78838,Concan,29.541648,-99.71817,SE Corner of Texas,Uvalde County,93,United States
917,44602,Y,Y,Y,South Atlantic,South,GA,Georgia,30822,Perkins,32.914843,-81.87901,NE Corner of Georgia,Jenkins County,60,United States
918,267215,Y,Y,N,East South Central,South,TN,Tennessee,38548,Buffalo Valley,36.163234,-85.78987,NE Corner of Tennessee,Smith County,222,United States
919,200980,Y,Y,Y,South Atlantic,South,FL,Florida,34453,Inverness,28.865761,-82.35982,NE Corner of Florida,Citrus County,64,United States
920,67727,Y,Y,Y,West North Central,Midwest,NE,Nebraska,68034,Kennard,41.465023,-96.2123,SE Corner of Nebraska,Washington County,77,United States
921,77950,Y,Y,Y,East North Central,Midwest,WI,Wisconsin,54725,Boyceville,45.062111,-92.02641,NW Corner of Wisconsin,Dunn County,32,United States
922,144827,N,N,N,East North Central,Midwest,OH,Ohio,44638,Lakeville,40.657511,-82.13584,NE Corner of Ohio,Holmes County,93,United States
923,146359,Y,Y,Y,Mid-Atlantic,Northeast,PA,Pennsylvania,15716,Black Lick,40.472335,-79.19534,SW Corner of Pennsylvania,Indiana County,125,United States
924,112530,Y,Y,N,New England,Northeast,ME,Maine,04572,Waldoboro,44.10637,-69.37177,SW Corner of Maine,Lincoln County,56,United States
925,282938,Y,N,N,South Atlantic,South,VA,Virginia,23240,Richmond,37.524246,-77.493157,SE Corner of Virginia,Richmond City,41,United States
926,202425,N,N,N,West South Central,South,TX,Texas,76703,Waco,31.553646,-97.203166,NE Corner of Texas,Mclennan County,217,United States
927,126140,Y,Y,N,South Atlantic,South,GA,Georgia,31414,Savannah,31.971394,-81.07156,SE Corner of Georgia,Chatham County,133,United States
928,39763,Y,Y,Y,West North Central,Midwest,IA,Iowa,51503,Council Bluffs,41.2544,-95.79062,SW Corner of Iowa,Pottawattamie County,118,United States
929,126184,N,N,N,West South Central,South,TX,Texas,77563,Hitchcock,29.339307,-95.00317,SE Corner of Texas,Galveston County,81,United States
930,272503,Y,N,N,Mountain,West,ID,Idaho,83552,Stites,46.093893,-115.9769,NW Corner of Idaho,Idaho County,39,United States
931,162341,Y,Y,Y,South Atlantic,South,WV,West Virginia,24970,Ronceverte,37.742719,-80.47151,SW Corner of West Virginia,Greenbrier County,43,United States
932,69150,Y,Y,Y,Pacific,West,CA,California,93596,Boron,35.294405,-118.905173,SE Corner of California,Kern County,210,United States
933,284987,N,N,N,South Atlantic,South,FL,Florida,32238,Jacksonville,30.34494,-81.683107,NE Corner of Florida,Duval County,195,United States
934,91614,Y,Y,N,South Atlantic,South,NC,North Carolina,27583,Timberlake,36.291896,-78.93552,NE Corner of North Carolina,Person County,35,United States
935,63014,Y,N,N,East North Central,Midwest,IL,Illinois,60408,Braidwood,41.262178,-88.22307,NE Corner of Illinois,Will County,104,United States
936,147545,Y,Y,N,West South Central,South,AR,Arkansas,72702,Fayetteville,35.99403,-94.219977,NW Corner of Arkansas,Washington County,83,United States
937,148141,Y,Y,Y,Pacific,West,AK,Alaska,99659,Saint Michael,63.477448,-162.03841,NW Corner of Alaska,Nome Census Area,10,United States
938,157027,Y,Y,N,East South Central,South,KY,Kentucky,40285,Louisville,38.188962,-85.676819,NE Corner of Kentucky,Jefferson County,181,United States
939,286202,Y,Y,N,New England,Northeast,ME,Maine,04031,Raymond,43.916912,-70.43911,SW Corner of Maine,Unknown County,37,United States
940,212964,Y,Y,Y,South Atlantic,South,WV,West Virginia,25530,Kenova,38.385975,-82.57461,SW Corner of West Virginia,Wayne County,209,United States
941,281358,Y,N,N,Pacific,West,CA,California,94610,Oakland,37.812377,-122.24199,NW Corner of California,Alameda County,119,United States
942,44291,Y,Y,Y,East North Central,Midwest,IL,Illinois,62963,Mound City,37.08751,-89.16532,SE Corner of Illinois,Pulaski County,14,United States
943,181442,N,N,N,West South Central,South,AR,Arkansas,72571,Rosie,35.643961,-91.55966,NE Corner of Arkansas,Independence County,112,United States
944,120623,N,N,N,East South Central,South,KY,Kentucky,41049,Hillsboro,38.286314,-83.6512,NE Corner of Kentucky,Fleming County,159,United States
945,43855,N,N,N,Mid-Atlantic,Northeast,NY,New York,14612,Rochester,43.256462,-77.66183,NW Corner of New York,Monroe County,125,United States
946,215647,Y,Y,N,South Atlantic,South,PR,Puerto Rico,00970,Guaynabo,18.359143,-66.112295,NE Corner of Puerto Rico,Unknown County,124,United States
947,72046,Y,Y,Y,West South Central,South,TX,Texas,78227,San Antonio,29.405424,-98.63832,SE Corner of Texas,Bexar County,146,United States
948,116285,Y,Y,Y,West South Central,South,TX,Texas,77344,Huntsville,30.78128,-95.59527,SE Corner of Texas,Walker County,55,United States
949,136692,N,N,N,South Atlantic,South,FL,Florida,32730,Casselberry,28.653875,-81.34387,NE Corner of Florida,Seminole County,119,United States
950,139902,N,N,N,Pacific,West,WA,Washington,98544,Galvin,46.734909,-123.02536,SW Corner of Washington,Lewis County,109,United States
951,233852,Y,N,N,West North Central,Midwest,ND,North Dakota,58426,Courtenay,47.227781,-98.58545,SE Corner of North Dakota,Stutsman County,191,United States
952,261688,Y,Y,Y,New England,Northeast,ME,Maine,04938,Farmington,44.66776,-70.12362,SW Corner of Maine,Franklin County,86,United States
953,15334,Y,N,N,East South Central,South,AL,Alabama,35758,Madison,34.715065,-86.73964,NW Corner of Alabama,Madison County,135,United States
954,82010,Y,Y,Y,Mountain,West,AZ,Arizona,85321,Ajo,32.331853,-112.78694,SW Corner of Arizona,Pima County,231,United States
955,293126,Y,Y,Y,West North Central,Midwest,MO,Missouri,65051,Linn,38.477953,-91.81695,NE Corner of Missouri,Osage County,44,United States
956,110534,Y,Y,N,Pacific,West,CA,California,94928,Rohnert Park,38.347174,-122.69537,NW Corner of California,Sonoma County,108,United States
957,127018,Y,N,N,East South Central,South,AL,Alabama,35212,Birmingham,33.542004,-86.74896,NW Corner of Alabama,Jefferson County,237,United States
958,112803,N,N,N,Mountain,West,NM,New Mexico,87728,Maxwell,36.565525,-104.52049,NE Corner of New Mexico,Colfax County,222,United States
959,13352,Y,Y,Y,Pacific,West,CA,California,95153,San Jose,37.216184,-121.743632,SW Corner of California,Santa Clara County,11,United States
960,211205,N,N,N,East North Central,Midwest,OH,Ohio,43456,Put In Bay,41.671574,-82.81278,NW Corner of Ohio,Ottawa County,16,United States
961,270551,Y,Y,N,West South Central,South,LA,Louisiana,70548,Kaplan,29.984184,-92.3207,SW Corner of Louisiana,Vermilion Parish,81,United States
962,236768,Y,Y,N,West North Central,Midwest,MN,Minnesota,56501,Detroit Lakes,46.809965,-95.8518,NW Corner of Minnesota,Becker County,10,United States
963,290099,Y,Y,N,Pacific,West,OR,Oregon,97835,Helix,45.866696,-118.74565,NE Corner of Oregon,Umatilla County,152,United States
964,49648,N,N,N,West North Central,Midwest,MO,Missouri,63732,Altenburg,37.584014,-89.6032,SE Corner of Missouri,Perry County,149,United States
965,262125,N,N,N,South Atlantic,South,FL,Florida,34242,Sarasota,27.275225,-82.54934,SE Corner of Florida,Sarasota County,52,United States
